file_name	version	domain	source_path	destination_path	status	supersedes	notes
SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.6.docx	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.6.docx	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.6.docx	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.6.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.6.md	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.6.md	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.6.docx	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.6.docx	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.6.docx	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_SCAFFOLD_RULES_v1.6.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_SCAFFOLD_RULES_v1.6.md	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_SCAFFOLD_RULES_v1.6.md	SUPERSEDED		Original package copy
CONTRACT_VALIDATION.txt	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/CONTRACT_VALIDATION.txt	docs/canonical/archives/chatgpt-source/v1.6/CONTRACT_VALIDATION.txt	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_ERROR_STATE_REGISTRY_v1.6.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_ERROR_STATE_REGISTRY_v1.6.yaml	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_ERROR_STATE_REGISTRY_v1.6.yaml	SUPERSEDED		Original package copy
README_FIRST_v1.6.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/README_FIRST_v1.6.md	docs/canonical/archives/chatgpt-source/v1.6/README_FIRST_v1.6.md	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_API_BINDING_MAP_v1.6.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_API_BINDING_MAP_v1.6.yaml	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_API_BINDING_MAP_v1.6.yaml	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_ROUTE_ROLE_MATRIX_v1.6.yaml	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_ROUTE_ROLE_MATRIX_v1.6.yaml	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_ROUTE_ROLE_MATRIX_v1.6.yaml	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_ACCEPTANCE_GATE_v1.6.md	v1.6	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_lock_v1_6/SNAPN_SPORTS_V2_FRONTEND_ACCEPTANCE_GATE_v1.6.md	docs/canonical/archives/chatgpt-source/v1.6/SNAPN_SPORTS_V2_FRONTEND_ACCEPTANCE_GATE_v1.6.md	SUPERSEDED		Original package copy
SNAPN_SPORTS_V2_FRONTEND_STATE_CONTRACT_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_STATE_CONTRACT_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_STATE_CONTRACT_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/app/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/app/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/contracts/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/contracts/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/opportunity/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/opportunity/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/settings/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/settings/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/career/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/career/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/auth/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/auth/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/match/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/match/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/training/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/training/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/stadium/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/stadium/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/manager/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/manager/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/communication/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/communication/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/community/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/community/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/player/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/player/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/features/media/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/features/media/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/tests/3d/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/tests/3d/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/tests/unit/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/tests/unit/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/tests/contract/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/tests/contract/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/tests/role/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/tests/role/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/tests/visual/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/tests/visual/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/tests/e2e/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/tests/e2e/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/tests/offline/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/tests/offline/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/navigation/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/navigation/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/state/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/state/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
README.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/README.md	docs/canonical/frontend/v1.7/reference_scaffold/frontend/README.md	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/components/composites/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/components/composites/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/components/primitives/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/components/primitives/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/scene3d/bridge/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/scene3d/bridge/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/scene3d/runtime/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/scene3d/runtime/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/scene3d/assets/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/scene3d/assets/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/accessibility/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/accessibility/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/data/cache/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/data/cache/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/data/api/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/data/api/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
.gitkeep	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/reference_scaffold/frontend/analytics/.gitkeep	docs/canonical/frontend/v1.7/reference_scaffold/frontend/analytics/.gitkeep	REFERENCE_ONLY		Logical reference scaffold; no operational runtime code
CHANGELOG_v1.7.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/CHANGELOG_v1.7.md	docs/canonical/frontend/v1.7/CHANGELOG_v1.7.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_FEATURE_VISIBILITY_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_FEATURE_VISIBILITY_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_FEATURE_VISIBILITY_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.7.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.7.md	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.7.md	ACTIVE_CANONICAL		Original package copy
BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/00_BASELINE_CONTRACTS/BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	docs/canonical/frontend/v1.7/00_BASELINE_CONTRACTS/BACKEND_IMPLEMENTATION_BLUEPRINT_v1.5.md	ARCHIVE		Baseline dependency retained without modification
UI_UX_SCREEN_SPEC_v1.3.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/00_BASELINE_CONTRACTS/UI_UX_SCREEN_SPEC_v1.3.md	docs/canonical/frontend/v1.7/00_BASELINE_CONTRACTS/UI_UX_SCREEN_SPEC_v1.3.md	ARCHIVE		Baseline dependency retained without modification
OPENAPI_v1.4.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/00_BASELINE_CONTRACTS/OPENAPI_v1.4.yaml	docs/canonical/frontend/v1.7/00_BASELINE_CONTRACTS/OPENAPI_v1.4.yaml	ARCHIVE		Baseline dependency retained without modification
BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/00_BASELINE_CONTRACTS/BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	docs/canonical/frontend/v1.7/00_BASELINE_CONTRACTS/BACKEND_ERROR_CODE_REGISTRY_v1.5.yaml	ARCHIVE		Baseline dependency retained without modification
UI_COMPONENT_CONTRACT_v1.4.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/00_BASELINE_CONTRACTS/UI_COMPONENT_CONTRACT_v1.4.md	docs/canonical/frontend/v1.7/00_BASELINE_CONTRACTS/UI_COMPONENT_CONTRACT_v1.4.md	ARCHIVE		Baseline dependency retained without modification
MANIFEST.txt	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/MANIFEST.txt	docs/canonical/frontend/v1.7/MANIFEST.txt	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_3D_RENDER_CONTRACT_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_3D_RENDER_CONTRACT_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_3D_RENDER_CONTRACT_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_DESIGN_TOKENS_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_DESIGN_TOKENS_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_DESIGN_TOKENS_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_TEST_MATRIX_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_TEST_MATRIX_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_TEST_MATRIX_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_SCAFFOLD_RULES_v1.7.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_SCAFFOLD_RULES_v1.7.md	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_SCAFFOLD_RULES_v1.7.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.7.docx	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.7.docx	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.7.docx	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.7.docx	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.7.docx	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_CODEX_FRONTEND_EXECUTION_DIRECTIVE_v1.7.docx	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_VISUAL_DESIGN_SYSTEM_v1.7.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_VISUAL_DESIGN_SYSTEM_v1.7.md	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_VISUAL_DESIGN_SYSTEM_v1.7.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.7.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.7.md	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_IMPLEMENTATION_BLUEPRINT_v1.7.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_COMPONENT_SURFACE_RULES_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_COMPONENT_SURFACE_RULES_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_COMPONENT_SURFACE_RULES_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_ACCEPTANCE_GATE_v1.7.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_ACCEPTANCE_GATE_v1.7.md	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_ACCEPTANCE_GATE_v1.7.md	ACTIVE_CANONICAL		Original package copy
CONTRACT_VALIDATION.txt	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/CONTRACT_VALIDATION.txt	docs/canonical/frontend/v1.7/CONTRACT_VALIDATION.txt	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_ROUTE_ROLE_MATRIX_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_ROUTE_ROLE_MATRIX_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_ROUTE_ROLE_MATRIX_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_DISPLAY_PROFILE_CONTRACT_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_DISPLAY_PROFILE_CONTRACT_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_DISPLAY_PROFILE_CONTRACT_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_API_BINDING_MAP_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_API_BINDING_MAP_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_API_BINDING_MAP_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
README_FIRST_v1.7.md	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/README_FIRST_v1.7.md	docs/canonical/frontend/v1.7/README_FIRST_v1.7.md	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_VISUAL_DESIGN_SYSTEM_v1.7.docx	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_VISUAL_DESIGN_SYSTEM_v1.7.docx	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_VISUAL_DESIGN_SYSTEM_v1.7.docx	ACTIVE_CANONICAL		Original package copy
SNAPN_SPORTS_V2_FRONTEND_ERROR_STATE_REGISTRY_v1.7.yaml	v1.7	package	/Volumes/740GB/## APP/Snapnsports v2_DOC/chatgpt_canonical_import/snapn_v2_frontend_visual_lock_v1_7/SNAPN_SPORTS_V2_FRONTEND_ERROR_STATE_REGISTRY_v1.7.yaml	docs/canonical/frontend/v1.7/SNAPN_SPORTS_V2_FRONTEND_ERROR_STATE_REGISTRY_v1.7.yaml	ACTIVE_CANONICAL		Original package copy
